,C30+,C25-C29,C20-C24,C16-C19,C13-C14-C15,C10-C11-C12,C7-C8-C9,C6,n-C5-i-C5,n-C4-i-C4,C3,C2,C1-CO2-N2,Tc_NR,Vc_NR,Pc_NR
388,0.042112643,0.124599793,0.042883138,0.003181867,0.020890878,0.011057629,0.174753444,0.127085782,0.003164205,0.023544211,0.081910641,0.282957533,0.061858238,704.7985229,0.000543379,7814902.5
389,0.042221914,0.047724915,0.012418541,0.090209095,0.007396614,0.071803864,0.007767677,0.028071986,0.351640284,0.00540657,0.010567774,0.230707959,0.094062808,662.7827148,0.000460643,8311744
390,0.042516625,0.098891241,0.094602203,0.244936353,0.017675239,0.04922581,0.096968016,0.010396469,0.17129086,0.08058381,0.026126094,0.021671308,0.045115971,728.175415,0.000834997,3843825
391,0.042810559,0.094453768,0.023248197,0.042173779,0.145675841,0.064515017,0.063325411,0.098761237,0.003626572,0.026659623,0.167551203,0.205542749,0.021656045,699.2021484,0.000595539,6309016
392,0.043092199,0.049118918,0.020179968,0.10633177,0.018127082,0.017374838,0.110742497,0.025056205,0.154825368,0.063396702,0.02969748,0.121127583,0.240929391,678.9116821,0.000473446,8893012
393,0.043198689,0.04817315,0.179914739,0.087137825,0.012375639,0.045141155,0.090355185,0.098492696,0.09878264,0.13291667,0.010401298,0.044953873,0.108156441,717.0344849,0.000704857,5158069
394,0.043318079,0.037692066,0.024786795,0.214711365,0.070666217,0.130322387,0.045768189,0.086922189,0.233566481,0.032439998,0.000891056,0.024678489,0.054236689,691.8482666,0.00069107,4347250.5
395,0.043497047,0.063506611,0.076626302,0.077109469,0.156392355,0.021457572,0.297272811,0.002164162,0.015279231,0.052782524,0.075067487,0.09094311,0.027901319,703.0178833,0.000699935,4601019.5
396,0.043571784,0.032024893,0.053686255,0.253081155,0.021361246,0.04864351,0.059706079,0.053675769,0.037261494,0.071768143,0.030949222,0.025302314,0.268968137,709.3878784,0.000641916,6138637.5
397,0.043750797,0.007686757,0.04597377,0.060091154,0.319910511,0.108310884,0.012401094,0.00072792,0.107065252,0.069375408,0.105548426,0.012698306,0.106459723,683.0010376,0.000651342,4804480.5
398,0.043854418,0.115302788,0.171878979,0.099589578,0.087673585,0.033040456,0.146599553,0.070003792,0.005488486,0.061877624,0.03158684,0.002805081,0.130298821,740.4434814,0.000868351,3979363
399,0.043887575,0.035375421,0.067775277,0.040501849,0.126604935,0.270184878,0.026309835,0.054713664,0.091011842,0.02149469,0.061830058,0.005834981,0.154474996,690.4086914,0.000641916,5174025
400,0.044337603,0.075238114,0.00281872,0.148322227,0.221310387,0.040578944,0.056491137,0.038786657,0.004813427,0.054777276,0.055313241,0.079375748,0.177836519,710.0037842,0.000676715,5442166
401,0.044803782,0.03388443,0.01974167,0.199788304,0.009599638,0.052595876,0.008205333,0.075938425,0.11788289,0.070563085,0.030960518,0.243613115,0.092422934,686.2696533,0.00054352,7147446.5
402,0.044808598,0.026646131,0.001473604,0.072622718,0.000886479,0.031084919,0.458903184,0.158203801,0.036092022,0.000868493,0.156361725,0.005639495,0.00640883,639.090271,0.000510879,5355735
403,0.044840315,0.006960722,0.147062954,0.05654727,0.062616822,0.01804646,0.319605915,0.002418099,0.067086029,0.057215006,0.049513385,0.147551229,0.020535795,689.2538452,0.000629305,5281329.5
404,0.044915426,0.063283176,0.090676961,0.145122373,0.001507756,0.087937559,0.06577894,0.135552097,0.019234363,0.080351654,0.028563753,0.084259222,0.152816721,713.0499268,0.000662953,5745297
405,0.044995987,0.149328643,0.013733647,0.147280515,0.077454464,0.017470871,0.004424534,0.045418813,0.093317472,0.073955231,0.081686981,0.213010409,0.037922434,728.5150146,0.000705868,5588326
406,0.04514542,0.068502933,0.04913153,0.07908203,0.216197687,0.093182456,0.029840254,0.161437196,0.007122347,0.049116637,0.068631803,0.044001638,0.088608069,705.7156372,0.000706121,4683829.5
407,0.045146147,0.004136344,0.305841502,0.087379004,0.028704894,0.107537667,0.034329956,0.033838574,0.075891247,0.006235536,0.078989853,0.025241321,0.166727955,733.2174072,0.000817976,4426331
408,0.045202822,0.111820834,0.00734097,0.039351967,0.040427502,0.001882473,0.124540272,0.150039895,0.104367155,0.141367856,0.024018074,0.001793611,0.207846568,695.3526001,0.000537571,7570664.5
409,0.045247752,0.076109991,0.102361244,0.04421579,0.212497814,0.110978637,0.079148144,0.224268945,0.017748859,0.006359614,0.017746686,0.044405921,0.018910602,712.7676392,0.000792221,3722986
410,0.045388339,0.13740097,0.277771077,0.0017803,0.124918087,0.006900479,0.036049916,0.072331675,0.059145408,0.10566888,0.116348258,0.013076841,0.003219771,751.4003296,0.000968153,3381728.5
411,0.045479386,0.162359717,0.043702282,0.098524188,0.109518381,0.016804428,0.249485861,0.09718584,0.008018326,0.078277005,0.042666699,0.042727897,0.005249989,727.8969727,0.000818747,3906639.5
412,0.045532527,0.071522869,0.015868532,0.106651031,0.081430767,0.075074348,0.042062226,0.162867835,0.021704105,0.032341206,0.013842368,0.169813197,0.161288989,698.0056763,0.000577678,6817996.5
413,0.045595569,0.06706183,0.076553992,0.00048931,0.130493966,0.023657633,0.075647435,0.039838266,0.419662224,0.027596959,0.006467154,0.000664617,0.086271045,689.7676392,0.000608971,5595306.5
414,0.045770305,0.06758519,0.029291611,0.043575947,0.056201066,0.270670658,0.002869639,0.037133782,0.066337313,0.082738772,0.051713936,0.139162899,0.106948881,690.0343628,0.000584191,6252074.5
415,0.045897165,0.302311783,0.045389522,0.008973067,0.045306842,0.278210052,0.082991551,0.020736352,0.029255426,0.049067728,0.031760175,0.018358902,0.041741436,756.9432983,0.000997381,3239343.5
416,0.045993478,0.051756837,0.26815792,0.052342485,0.011970543,0.062778472,0.082512208,0.022652037,0.06306223,0.079152176,0.148157515,0.107634032,0.003830068,732.1853027,0.000800552,4453399
417,0.046054918,0.036526567,0.072295423,0.00108054,0.101077151,0.221400877,0.11144517,0.120222784,0.008089365,0.154607524,0.005819125,0.055631864,0.065748692,680.1288452,0.000610589,5191196
418,0.046313564,0.079223647,0.178928079,0.015996287,0.218447519,0.025767992,0.021823918,0.038057081,0.044348327,0.016070937,0.026396007,0.233221464,0.055405177,733.0133667,0.000789011,4683987
419,0.046455291,0.07633967,0.212429418,0.019658421,0.008758416,0.008082447,0.071582529,0.182307828,0.013876583,0.094334687,0.104918849,0.030997471,0.130258391,729.5445557,0.000715485,5526554
420,0.046690966,0.104430828,0.021438763,0.074659343,0.097518141,0.153287369,0.081856475,0.049661972,0.022702942,0.118746928,0.117436728,0.022961742,0.088607805,707.0501099,0.000669258,5278456.5
421,0.046748838,0.299759007,0.023382308,0.017091564,0.124526229,0.030376328,0.060351495,0.028576524,0.007065773,0.01254201,0.016350155,0.279829568,0.053400202,764.2425537,0.000896446,4515093.5
422,0.046833801,0.061186829,0.31478723,0.008241206,0.004592807,0.207346172,0.095470131,0.025520858,0.092933962,0.019001843,0.061742815,0.027514484,0.034827863,737.6846313,0.000909252,3476713
423,0.046877166,0.015600184,0.044031537,0.177140846,0.006768496,0.124321231,0.101766857,0.07136792,0.222497427,0.00064596,0.148661783,0.00839961,0.031920982,677.3579712,0.000616575,5031262
424,0.047497216,0.052041968,0.004452254,0.038455859,0.031194153,0.238358498,0.151602421,0.173685751,0.071107758,0.041512737,0.012096647,0.072298841,0.065695899,666.0297852,0.000562733,5512184
425,0.047583613,0.009130716,0.300171603,0.007678156,0.023082615,0.211166656,0.004154176,0.042208117,0.093527388,0.04480873,0.050875399,0.030795766,0.134817066,726.62323,0.000788705,4496797
426,0.047613589,0.154169067,0.114536767,0.13468758,0.018109552,0.160681053,0.103416568,0.066046798,0.021041199,0.105087375,0.010607139,0.006956709,0.057046604,740.3617554,0.000908093,3527317.5
427,0.047622342,0.028981912,0.011775365,0.062060516,0.014918893,0.266310518,0.035032118,0.062546545,0.010971277,0.134703747,0.118147972,0.090285596,0.116643199,660.989624,0.000503218,6982801
428,0.04763481,0.232225758,0.025214883,0.03676334,0.130739309,0.010395987,0.058801279,0.027830307,0.021920028,0.188458752,0.035709009,0.173144801,0.011161738,745.9683838,0.00081238,4735233
429,0.047661161,0.288662751,0.028457137,0.032473775,0.033249543,0.012165455,0.01466538,0.11737265,0.131716244,0.021323655,0.174233124,0.068841395,0.02917773,756.5956421,0.000856175,4601173.5
430,0.047764676,0.046937984,0.03227938,0.082754926,0.035055404,0.184651246,0.075831473,0.036386282,0.038684942,0.138232808,0.183101326,0.004208805,0.094110748,681.1074219,0.000570843,6142609
431,0.048072559,0.029195524,0.045675065,0.04444472,0.137957822,0.100366853,0.036999621,0.051527552,0.068535678,0.061167625,0.239495514,0.086901308,0.049660158,675.6019897,0.000549331,6440153
432,0.048116534,0.096944429,0.09027233,0.100527714,0.062610608,0.074611457,0.065062948,0.015008518,0.166457731,0.016972954,0.027691005,0.224438681,0.01128509,720.8006592,0.000720444,5079745.5
433,0.04820202,0.046597722,0.128280346,0.343287694,0.258231001,0.001302291,0.038577696,0.017526424,0.036437973,0.00806521,0.012919758,0.029949473,0.030622389,735.0844116,0.001034578,2503384.5
434,0.048216127,0.107115601,0.087890761,0.167656984,0.023903638,0.192275333,0.021107508,0.052076837,0.024114361,0.126233493,0.047184962,0.011877748,0.090346646,729.0109253,0.000818146,4123731
435,0.048249113,0.122034086,0.072423677,0.132056315,0.010638982,0.104859377,0.047002862,0.080460166,0.001363556,0.247009147,0.011658084,0.096387835,0.025856801,724.9897461,0.000750745,4752205.5
436,0.048418382,0.086320709,0.002583007,0.200583305,0.095450013,0.143273138,0.091017967,0.017905119,0.062803796,0.031676972,0.008314334,0.054361912,0.157291347,714.3832397,0.000731696,4757041
437,0.048743241,0.046042647,0.069431258,0.012196056,0.082276919,0.142639257,0.084263312,0.022300537,0.008288615,0.038167131,0.149108787,0.264744964,0.031797277,686.9379883,0.000548484,7005818
438,0.0487969,0.028463492,0.107379642,0.0192743,0.230055608,0.101603124,0.035140635,0.054921544,0.006111517,0.189642869,0.130710339,0.032783935,0.015116095,696.4140015,0.000684027,4677948.5
439,0.048838458,0.006424829,0.033449365,0.22136597,0.107216199,0.031355497,0.143376146,0.006648295,0.182470665,0.020390104,0.053559259,0.046382508,0.098522705,687.7628174,0.000657487,4922123.5
440,0.049049267,0.100040541,0.034912432,0.258037191,0.026201601,0.106506947,0.166199822,0.044574121,0.02556142,0.086829089,0.004097795,0.060533389,0.037456384,722.4577026,0.000824995,3786596.5
441,0.049187114,0.044154861,0.013905727,0.323091017,0.007199941,0.041447231,0.037571054,0.173928481,0.223103799,0.013118639,0.017953381,0.023966535,0.03137222,701.8615723,0.0007359,4140597
442,0.049197656,0.145071287,0.097378375,0.081114132,0.080408812,0.024986064,0.098645663,0.034145615,0.082347114,0.014504262,0.171088522,0.060070015,0.061042483,736.3635864,0.000792243,4694044
443,0.049235669,0.099223206,0.080831779,0.098754034,0.249955571,0.072375225,0.030035493,0.100675736,0.052223021,0.02389811,0.053656162,0.008485031,0.080650962,726.2672119,0.000845189,3735796.5
444,0.049313875,0.187164511,0.124634912,0.022204788,0.251555001,0.124624856,0.032570999,0.100915088,0.003773144,0.070249695,0.008065765,0.020509564,0.004417801,746.2888184,0.001009319,2852249
445,0.049489948,0.033282985,0.274917186,0.09685029,0.141042127,0.020401006,0.072601751,0.167031059,0.012547076,0.02107155,0.034701847,0.053743527,0.022319649,734.3115845,0.000923351,3288134.5
446,0.049762649,0.043338095,0.084123254,0.018658242,0.072633768,0.035688981,0.289867767,0.021679798,0.102620424,0.08638613,0.068007977,0.053875457,0.073357459,684.7924194,0.000592967,5791934
447,0.049844387,0.035525633,0.005643641,0.019234263,0.099482122,0.132522346,0.109685923,0.000578977,0.297791301,0.069798097,0.079485289,0.070383847,0.030024175,652.3435059,0.000516828,6053129
448,0.049961942,0.072077784,0.048625139,0.012882184,0.248023188,0.012132624,0.093381283,0.026890607,0.085722976,0.029593342,0.012450584,0.17809898,0.130159366,705.6848755,0.000634882,6014132.5
449,0.050087443,0.235880087,0.074276983,0.138795692,3.47E-05,0.069917506,0.133436875,0.018577653,0.092004754,0.02357109,0.059148086,0.081413604,0.022855501,754.4823608,0.000955007,3590972
450,0.050414758,0.130376576,0.042102453,0.022981754,0.196135745,0.056369994,0.078389636,0.045656345,0.023547493,0.256424503,0.002308152,0.008590207,0.086702384,719.7073975,0.000734017,4792895.5
451,0.05044117,0.12369925,0.089262931,0.041476469,0.119777228,0.088488405,0.040719048,0.191257001,0.079110801,0.038406567,0.04996224,0.086087322,0.001311569,723.3413696,0.000780177,4272624
452,0.050711213,0.072189704,0.057523847,0.003708219,0.024911982,0.016239769,0.020860643,0.22269735,0.205705406,0.003425353,0.065275375,0.091076662,0.165674478,686.1160889,0.00050467,8175453
453,0.050834951,0.139905656,0.019852918,0.060868412,0.093909272,0.15878377,0.071443637,0.10407161,0.112551774,0.062702859,0.038195121,0.016761558,0.070118462,717.6484375,0.000741357,4574239
454,0.050863733,0.068890076,0.060436223,0.132511474,0.037995588,0.054246665,0.167014705,0.081908294,0.166373495,0.032652244,0.036514959,0.008729708,0.101862836,705.2412109,0.000686696,4986665.5
455,0.050972176,0.148503824,0.016416886,0.025881953,0.017189556,0.066012984,0.293701654,0.014693317,0.22548821,0.004763193,0.082519376,0.036684317,0.017172554,707.4229126,0.000672931,5106916.5
456,0.05119382,0.043027163,0.026988292,0.065965122,0.050255049,0.0086988,0.296346268,0.006034757,0.045430315,0.080110797,0.105471291,0.067167784,0.153310543,675.1182251,0.000520379,7228989
457,0.051256833,0.00509919,0.009838771,0.005924374,0.103322266,0.108849674,0.094526404,0.142900694,0.037980694,0.092540088,0.200094024,0.07536229,0.072304699,630.3728027,0.000445931,7264605
458,0.051390874,0.004481193,0.173008302,0.026316626,0.109008316,0.11179119,0.004427591,0.097391153,0.092787943,0.010540204,0.089920568,0.136546789,0.092389252,703.4934692,0.000653984,5624098
459,0.051467421,0.050233183,0.026285827,0.055776362,0.0029984,0.053963427,0.319843682,0.004979903,0.013021873,0.160111306,0.073310913,0.054845823,0.13316188,672.2267456,0.000517358,7098115
460,0.051657705,0.009060537,0.06630443,0.086319637,0.191121274,0.170881645,0.129205719,0.008609107,0.093896186,0.063521796,0.088828936,0.018509741,0.022083286,686.4551392,0.000703872,4075544.5
461,0.051800386,0.068338958,0.164312981,0.112871681,0.105193244,0.12187456,0.22247293,0.021576318,0.034694692,0.008312031,0.038177723,0.005606863,0.044767634,726.8648682,0.000889173,3318072.5
462,0.051888944,0.162280319,0.006491378,0.041679383,0.189860916,0.022909809,0.037928135,0.082020543,0.079038186,0.219351976,0.084281637,0.014121302,0.008147473,721.6708984,0.000746944,4623084.5
463,0.051895158,0.092462862,0.031070117,0.00891331,0.127811444,0.019147565,0.006314243,0.021489605,0.031704585,0.060411445,0.059207514,0.048503903,0.44106825,718.2314453,0.000513372,9884223
464,0.052254629,0.049412807,0.053595721,0.025866544,0.228141206,0.03675112,0.027750174,0.038791973,0.135498756,0.012706529,0.079444481,0.075459008,0.184327053,699.6964722,0.000611644,6299726
465,0.052438635,0.105565241,0.007842443,0.143412909,0.041777867,0.127020794,0.067052523,0.148833497,0.099987578,0.008734126,0.008967187,0.166203982,0.022163219,710.203186,0.000701325,4922095
466,0.052493467,0.112010681,0.06279312,0.120817629,0.019379927,0.095182488,0.004046484,0.023569935,0.044180006,0.030137982,0.043786934,0.28414684,0.107454508,730.3184814,0.000680934,6257669.5
467,0.052506161,0.042677156,0.005549514,0.073922886,0.052312639,0.160473281,0.003097714,0.011396112,0.045816873,0.026302767,0.293439595,0.073055115,0.159450189,675.4420166,0.000493288,8174841.5
468,0.052816451,0.036387034,0.040680615,0.001328461,0.030361218,0.060508424,0.07198793,0.025763131,0.196539776,0.216061409,0.067413776,0.172700605,0.027451169,651.5981445,0.000450847,8105635
469,0.05292557,0.000668089,0.028874533,0.136063384,0.079295415,0.028445314,0.09978352,0.036659608,0.051278833,0.110126446,0.236537812,0.136340708,0.003000768,664.2106934,0.000529176,6530978
470,0.052930992,0.087308353,0.122341067,0.124600181,0.008412487,0.044587198,0.247605237,0.168276274,0.028195579,0.047635171,0.00059043,0.005060299,0.062456733,721.9453125,0.000800346,4033271.5
471,0.053295086,0.030023332,0.114131753,0.110330922,0.013384533,0.03685216,0.087090564,0.026211133,0.033600838,0.076996405,0.041839191,0.346780541,0.029463543,705.0814209,0.000600184,6762500
472,0.053359543,0.036120586,0.053513021,0.047156851,0.082254563,0.032552111,0.06563494,0.182972567,0.035904594,0.094430508,0.128759013,0.138625116,0.048716586,678.2920532,0.000540203,6804870.5
473,0.053934369,0.020222431,0.0053505,0.074087169,0.018627072,0.035662715,0.035637646,0.358048931,0.189983834,0.013807283,0.040630037,0.072670576,0.081337437,643.1558838,0.000472471,6944885
474,0.054287386,0.027339595,0.151319416,0.043463888,0.116306758,0.09492345,0.024320243,0.11137359,0.093526177,0.050477117,0.001688948,0.138018165,0.092955268,710.2666016,0.000694845,5202375.5
475,0.054291949,0.107808531,0.023569802,0.005934778,0.045964005,0.013523309,0.054734622,0.205698003,0.20083358,0.034956336,0.131057745,0.102763513,0.018863828,691.4083862,0.000562487,6713669.5
476,0.05446947,0.1987584,0.055063766,0.065983512,0.051119334,0.106493218,0.048115269,0.014774673,0.183811469,0.038458719,0.045148961,0.091510964,0.046292245,742.651062,0.00084048,4343867
477,0.05475871,0.067136533,0.07429727,0.370860691,0.074024178,0.012728793,0.004439646,0.118336369,0.005069064,0.0121045,0.043133718,0.099954333,0.063156196,734.6691895,0.000908068,3544965.5
478,0.055054591,0.216276474,0.009817663,0.054165456,0.022440114,0.156087142,0.051504396,0.076322633,0.008584497,0.020697471,0.010492417,0.03429636,0.284260785,749.7427368,0.000773617,5576945
479,0.055135276,0.02420287,0.057548015,0.03190772,0.007307132,0.059442447,0.134046649,0.014083549,0.032185752,0.019972799,0.057314116,0.053520193,0.453333482,684.0980225,0.00042782,11463040
